id,statement,clean_statement,label,label_binary,subject,speaker,party,job,state,subject_code,party_code,speaker_code,job_code,state_code,statement_length,word_count,has_question,has_exclamation,has_quotes,uppercase_ratio,avg_word_length
1772.json,"The percent of students who enter high school and eventually earn a diploma or equivalent, or who remain in pursuit of a diploma or equivalent, is 90 percent.",the percent of students who enter high school and eventually earn a diploma or equivalent or who remain in pursuit of a diploma or equivalent is percent.,half-true,1,"children,education",rick-perry,republican,Governor,Texas,826,19,2329,395,62,153,27,0,0,0,0.006329113924050633,4.703703703703703
12350.json,"We have been focusing so much, especially the Texas Department of Transportation, on that 97 percent of people in single-occupancy vehicles.",we have been focusing so much especially the texas department of transportation on that percent of people in singleoccupancy vehicles.,false,0,transportation,sylvester-turner,democrat,Attorney,Texas,3810,5,2638,48,62,134,20,0,0,0,0.02857142857142857,5.75
9923.json,There is no state in the U.S. where a 40-hour minimum wage work week is enough to afford a two-bedroom apartment.,there is no state in the u.s. where a hour minimum wage work week is enough to afford a twobedroom apartment.,mostly-true,1,"housing,income,poverty",facebook-posts,none,Social media posting,unknown,3291,16,905,806,84,109,21,0,0,0,0.02654867256637168,4.238095238095238
12119.json,"When those restrictions expire (in the Iran nuclear deal), Iran will have an industrial-size military nuclear capability ready to go.",when those restrictions expire in the iran nuclear deal iran will have an industrialsize military nuclear capability ready to go.,false,0,"foreign-policy,nuclear",donald-trump,republican,President-Elect,New York,2933,19,774,693,41,129,20,0,0,0,0.022556390977443608,5.5
10690.json,Says Hillary Clinton will receive her congressional salary until she dies and the Secret Service pays her mortgage.,says hillary clinton will receive her congressional salary until she dies and the secret service pays her mortgage.,pants-fire,0,candidates-biography,chain-email,none,unknown,unknown,462,16,409,1176,84,115,18,0,0,0,0.043478260869565216,5.444444444444445
5449.json,Says theres no proven instance where hydraulic fracking has polluted groundwater.,says theres no proven instance where hydraulic fracking has polluted groundwater.,mostly-true,1,"energy,environment,public-safety",rick-perry,republican,Governor,Texas,2541,19,2329,395,62,81,11,0,0,0,0.012345679012345678,6.454545454545454
8155.json,Sixty percent of the auto thefts that we have in (St. Petersburg) are caused by people leaving their keys in the car.,sixty percent of the auto thefts that we have in st. petersburg are caused by people leaving their keys in the car.,true,1,crime,bill-foster,republican,"Mayor, St. Petersburg",Florida,1548,19,236,516,13,115,22,0,0,0,0.02564102564102564,4.2727272727272725
5533.json,"Obamas secretary of energy, Dr. Steven Chu, has said publicly he wants us to pay European levels (for gasoline), and that would be $9 or $10 a gallon.",obamas secretary of energy dr. steven chu has said publicly he wants us to pay european levels for gasoline and that would be or a gallon.,mostly-true,1,gas-prices,newt-gingrich,republican,"Co-host on CNN's ""Crossfire""",Georgia,2960,19,2025,194,15,138,26,0,0,0,0.03333333333333333,4.346153846153846
1503.json,"$100,000 in stimulus funds (were) used for a Martini Bar and Brazilian Steakhouse.",in stimulus funds were used for a martini bar and brazilian steakhouse.,mostly-true,1,stimulus,mitch-mcconnell,republican,Senate minority leader,Kentucky,3779,19,1951,784,24,71,12,0,0,0,0.04878048780487805,5.0
6270.json,"Says if labor force participation rate were the same as when Barack Obama became president, unemployment would be 11 percent.",says if labor force participation rate were the same as when barack obama became president unemployment would be percent.,true,1,"economy,jobs",paul-ryan,republican,U.S. Representative,Wisconsin,2182,19,2150,926,79,121,19,0,0,0,0.024,5.421052631578948
7036.json,There are millions of women all across the country who rely on Planned Parenthood for not just contraceptive care; they rely on it for mammograms.,there are millions of women all across the country who rely on planned parenthood for not just contraceptive care they rely on it for mammograms.,half-true,1,"abortion,health-care",barack-obama,democrat,President,Illinois,85,5,182,642,19,145,25,0,0,0,0.02054794520547945,4.84
750.json,"Under Obama's tax plan, ""95 percent of you will get a tax cut.""",under obamas tax plan percent of you will get a tax cut.,half-true,1,taxes,barack-obama,democrat,President,Illinois,3788,5,182,642,19,56,12,0,0,1,0.031746031746031744,3.75
10849.json,It is simply a fact that insufficient funding for Amtrak has delayed the installation of a positive train control safety system. To deny a connection between the (derailment in Philadelphia) and underfunding Amtrak is to deny reality.,it is simply a fact that insufficient funding for amtrak has delayed the installation of a positive train control safety system. to deny a connection between the derailment in philadelphia and underfunding amtrak is to deny reality.,half-true,1,"federal-budget,transportation",charles-schumer,democrat,Senator,New York,2821,5,422,785,41,232,37,0,0,0,0.021367521367521368,5.297297297297297
9962.json,"Austin has over 1,000 city employees that make six-figure salaries.",austin has over city employees that make sixfigure salaries.,mostly-true,1,"city-budget,city-government,corrections-and-updates,workers",jay-wiley,republican,Attorney,Texas,939,19,1221,48,62,60,9,0,0,0,0.014925373134328358,5.777777777777778
11533.json,Every signer of the Declaration of Independence had no federal elected office experience.,every signer of the declaration of independence had no federal elected office experience.,pants-fire,0,history,ben-carson,republican,unknown,unknown,3213,19,209,1176,84,89,13,0,0,0,0.033707865168539325,5.923076923076923
5634.json,The state [food stamp call center] program is administered from foreign shores.,the state food stamp call center program is administered from foreign shores.,barely-true,0,state-budget,nan-orrock,democrat,unknown,Georgia,3752,5,1975,1176,15,77,12,0,0,0,0.012658227848101266,5.5
8138.json,Says the acting chief of the IRS said he and the majority of IRS employees would rather stay with his current health plan than switch to Obamacare.,says the acting chief of the irs said he and the majority of irs employees would rather stay with his current health plan than switch to obamacare.,half-true,1,health-care,jeb-hensarling,republican,U.S. Congressman,Texas,3075,19,1232,913,62,147,27,0,0,0,0.05442176870748299,4.481481481481482
2186.json,Florida is now the No. 1 state in the country for automobile accident fraud.,florida is now the no. state in the country for automobile accident fraud.,mostly-true,1,"consumer-safety,crime",holly-benson,republican,unknown,Florida,1293,19,1116,1176,13,74,13,0,0,0,0.02631578947368421,4.769230769230769
3560.json,When I took office last year we faced historic budget deficits of $6 billion here in Virginia. And we closed those deficits by cutting spending.,when i took office last year we faced historic budget deficits of billion here in virginia. and we closed those deficits by cutting spending.,barely-true,0,"economy,state-budget",bob-mcdonnell,republican,Governor,Virginia,2281,19,288,395,69,141,24,0,0,0,0.027777777777777776,4.916666666666667
8587.json,All University of Texas student-athletes get an iPad.,all university of texas studentathletes get an ipad.,barely-true,0,"education,sports,technology",jody-conradt,none,"Special assistant, University of Texas",Texas,2411,16,1332,817,62,52,8,0,0,0,0.07547169811320754,5.625
7872.json,There was no surge in 501(c)(4) applications in 2010.,there was no surge in c applications in .,true,1,taxes,tim-griffin,republican,Congressman from the 2nd district of Arkansas,Arkansas,3788,19,2710,226,3,41,9,0,0,0,0.018867924528301886,3.6666666666666665
7209.json,"Says 10 days after Hurricane Katrina, this chamber passed two separate bills amounting to $60 billion. It has been nearly two months since we had Superstorm Sandy, and nothing has passed.",says days after hurricane katrina this chamber passed two separate bills amounting to billion. it has been nearly two months since we had superstorm sandy and nothing has passed.,true,1,"natural-disasters,weather",robert-menendez,democrat,U.S. Senator,New Jersey,3634,5,2370,941,39,178,29,0,0,0,0.03208556149732621,5.172413793103448
9277.json,President Barack Obamas budget threatens national security by proposing an Army of fewer personnel than we had before Pearl Harbor.,president barack obamas budget threatens national security by proposing an army of fewer personnel than we had before pearl harbor.,false,0,"federal-budget,military",jim-sensenbrenner,republican,Member of Congress,Wisconsin,2790,19,1314,518,79,131,20,0,0,0,0.04580152671755725,5.6
8829.json,"The extra point is almost automatic. (The NFL) had five missed extra points this year out of 1,200 some odd attempts.",the extra point is almost automatic. the nfl had five missed extra points this year out of some odd attempts.,true,1,sports,roger-goodell,none,NFL commissioner,unknown,3748,16,2387,562,84,109,20,0,0,0,0.042735042735042736,4.5
4735.json,"Says that under his tax plan, no matter where you are in the stratosphere, youre going to be getting a tax cut.",says that under his tax plan no matter where you are in the stratosphere youre going to be getting a tax cut.,false,0,taxes,rick-perry,republican,Governor,Texas,3788,19,2329,395,62,109,22,0,0,0,0.009009009009009009,4.0
7367.json,We have a governor whos vetoed measures like increasing our minimum wage and restoring the earned income tax cut.,we have a governor whos vetoed measures like increasing our minimum wage and restoring the earned income tax cut.,mostly-true,1,"jobs,labor,taxes",john-wisniewski,democrat,State Assemblyman,New Jersey,3464,5,1444,831,39,113,19,0,0,0,0.008849557522123894,5.0
5065.json,Says Milwaukee County buses are no less safe now than a year or two ago.,says milwaukee county buses are no less safe now than a year or two ago.,barely-true,0,"crime,transportation",chris-abele,none,Philanthropist,Wisconsin,1698,16,443,614,79,72,15,0,0,0,0.041666666666666664,3.8666666666666667
